method,budget,source_seed,support_seed,accuracy,macro_f1,balanced_accuracy,worst_class_f1,prediction_sha256
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,181081,0.14666666666666667,0.14625878106382964,0.1466666666666667,0.10140845070422536,5240b934dfb90850ec9ef77031246c4e250e834eab0f51a02df73b03d92e14cc
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,205439,0.1253968253968254,0.11986480902148856,0.12539682539682537,0.0,03580e1c58b78824396c88c04736f72df3c8348b86d9560d7e35f681848b255a
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,230003,0.15428571428571428,0.151168704857046,0.1542857142857143,0.006179196704428424,62633589c68b2ee58bf487a5a4241f19f1048821950127c2cbc10a2849145713
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,254959,0.1292063492063492,0.13171523374741598,0.1292063492063492,0.0022197558268590455,ddbea7b53915dbfa63e72868aba9712bcb0f197e7dcd7893fbb5783445e8c0d1
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,280001,0.1473015873015873,0.1390365849642892,0.1473015873015873,0.010638297872340425,8ecc9be43b7b6aea16bf7cd6cadc7dda58dbd270fcc685bdde0483f638d87bd7
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,305093,0.13015873015873017,0.12236583919295688,0.13015873015873014,0.0,480f30ef669b33f1e796ce5e7d367a7307a6b00b084e22b7325fbc2c29043118
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,330017,0.08412698412698413,0.07712706754941324,0.08412698412698412,0.0,8d8902641f48e859c1f6ad7ca75a247bf0d727423396332bf2f13675e344b112
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,355031,0.1434920634920635,0.13646812722250917,0.1434920634920635,0.0,9d4eda74b9749eb8c1bc668cdb4439b73842e3ff88884b03008e93eddff3c607
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,380041,0.1,0.09809433850706652,0.09999999999999999,0.0,34f8950c76f89b46da0a46143f87e83cdd68d6b530ed221abb9f25c0499a1a3c
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,405019,0.15714285714285714,0.1530085532487673,0.1571428571428571,0.09863588667366212,40e5141d86a3817c0aa19b14d10b4d1b55f8c23c94bc100677873bb871004178
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,430007,0.13396825396825396,0.13617495288471587,0.13396825396825396,0.0505166475315729,9b95162ad24672008c719c186d1e25ae095c476539d97534766c523d027cae9f
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,455003,0.09777777777777778,0.09206921667170016,0.09777777777777777,0.009202453987730062,deef98dd52853b23103309e918dbc26bae3d7b9a2eb64cf1ec95fb0346edde9e
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,480017,0.146984126984127,0.13718812295643165,0.14698412698412697,0.0073439412484700125,f0ef1cd69a71946af15f4d7ab01fd83690981c0baf2e6e52c6b35d05240caaea
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,505027,0.1288888888888889,0.12189183898607518,0.1288888888888889,0.009216589861751152,3884adb97ad7afa9392ab566ee6c9e39f95a63da3110a1fd0475af295e39f40f
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,530017,0.14444444444444443,0.13739837209697145,0.14444444444444443,0.0,3bf58fb7bd2404d2d923699db9979e5c0829853dc308365476a52ea026ddece0
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,555029,0.10380952380952381,0.09536082236150825,0.10380952380952381,0.007863695937090432,38e3111f4df29a86f9d0940165848a57fac568603815a1aff5f1ee8c2773ab5a
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,44,580031,0.1326984126984127,0.12459038497043003,0.1326984126984127,0.0,6fc82f31d5d5d9d12b5664c8829be1b8606f2e8e12aeb930a869c0a31f458eb3
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,104729,0.11936507936507937,0.11377601265996816,0.11936507936507935,0.0,3e6ca7086ff5202f22fb161886e2fab8c9d91da50d4179cd2dd6e7a578d10f81
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,130363,0.10888888888888888,0.10345447713951564,0.1088888888888889,0.0,4990cbdf5039e86bb04a060c5757f055344ba92bb4dcc706b0a721df5b4735d8
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,155921,0.11206349206349206,0.10435789643434011,0.11206349206349206,0.0,9999bac9ee783dfca84d0baa34712f00f05ddac8ea72a3cdca7d42da6d985398
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,181081,0.13682539682539682,0.12196306250755516,0.1368253968253968,0.0,3b31644b1c5efcc710a654616edd7e2f73910ce9dc112e803121c8842d7ea95e
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,205439,0.10698412698412699,0.10171587243956078,0.10698412698412697,0.0,be64144decf2bf07c242f006266959b482d87f17f3fd793a554fe60a48c75468
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,230003,0.11142857142857143,0.10426086638144436,0.11142857142857143,0.0,a8c6febf3755f6a22e9fa998fe78d6d2d3d6132515563ec4acec6e2cb6301e5d
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,254959,0.13587301587301587,0.1261286581870945,0.13587301587301587,0.0,48435c4b4187835fd569d8278aaf88030b1017d7340c0831adb033d967606ee7
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,280001,0.11365079365079366,0.10481071111217269,0.11365079365079366,0.0,0c26b4534db19d9cdb538f2de1d12309cfcfd9e244bb8c651150ccedb7e4144c
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,305093,0.13396825396825396,0.12808745630665225,0.13396825396825393,0.009216589861751152,343b29e39a60f4b8ac47020aecccc10840fedf421a455361721f3fb6c313cbc0
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,330017,0.11079365079365079,0.10523558173793598,0.11079365079365079,0.0,9fe366d0fa550ceab638e9fb33aff3aa884b28e49157eece0a4ae466549bf7f9
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,355031,0.10888888888888888,0.10571545581563757,0.1088888888888889,0.0,fa30524ff7c6637c9c8955d592735471f29bfb0dc97b1cdd3d3797844e5f9764
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,380041,0.12317460317460317,0.10779013070099677,0.12317460317460317,0.0,8e15f71b7e44d697d8715e7435a9a01caeedb2fecefcf2c00ef73eb558255703
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,405019,0.11968253968253968,0.11428952503679647,0.11968253968253968,0.0,b75b90936564909087fae33e6767758a7f3725ffc3f12817800955213ae57601
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,430007,0.13206349206349208,0.12090957260854752,0.13206349206349205,0.0,6341b57c3563f119fac4baa2bc361ead80f40c716a9f62669d35077ba145ead8
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,455003,0.13777777777777778,0.13176132324230191,0.13777777777777775,0.0,c9aae8dc06d3c3b55ac334f210284dc4938c906d68a4f504185b14c7ab65db68
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,480017,0.12031746031746032,0.10773366403802793,0.12031746031746034,0.0,d5915d9aba8bc63b0796d9e20068177f47eca498807b2a08b7a530a47be307ea
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,505027,0.12063492063492064,0.11483382730360917,0.12063492063492064,0.0,9ce689bf9e9e4afd5c4ed1898cf4353ab186103e23baa8f9eb5ed2f01e3310a2
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,530017,0.10920634920634921,0.10476394917186305,0.1092063492063492,0.0,02a24c45cd10f022ee72e312b6826823065ce7205067d05c7df1c18b5bf381a4
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,555029,0.12285714285714286,0.11988451886667291,0.12285714285714286,0.0,241f80b65d81a7a05fd78b354179394ad869f0c08bef3b41c19ff78439f6ee39
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,45,580031,0.12603174603174602,0.11968299659637616,0.12603174603174602,0.0,2ccb475e402ded0a5e17cbd3222f7c018726622bd42c0bc791e1c7ad383de664
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,104729,0.16063492063492063,0.1614065000824168,0.16063492063492063,0.0,d72f6503fd539d5d4ebfb5a1f074ae9af7f3d945516a801f6398fe0c1d20bd2c
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,130363,0.1415873015873016,0.1387862212187992,0.14158730158730157,0.01335113484646195,fcf7d47fee5ea93082e982c0e35813826fba49611910fa059c879e97aa27c003
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,155921,0.1546031746031746,0.15280524527296604,0.1546031746031746,0.08596713021491782,1a700a980bd2190f645baafcb58c60e748685fa5882806bbbc675fff8bf4dc44
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,181081,0.18349206349206348,0.17834984988634553,0.1834920634920635,0.0,7be5514a3dbfd68238a9cb9881695bb46f4d4bd1ed064c3d5782f4d87183ac4a
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,205439,0.15587301587301589,0.14669801196921448,0.15587301587301589,0.036312849162011177,b03708423075a6aef0f989d1d272008153f448f1038ad7be14202974f228e539
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,230003,0.14825396825396825,0.14254428641642802,0.14825396825396825,0.0,a26a70bb4c2735febc826cbabe8bcdcb992d969004a34e0181a7f3326a13ac6e
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,254959,0.1457142857142857,0.14287167899259848,0.1457142857142857,0.0,2efc7d8c5a83aa0379afaa93b43320c733a432f90f1487eeb9cbc87468577a86
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,280001,0.15587301587301589,0.15578771950365328,0.15587301587301589,0.07913669064748201,09885ac5709e26ab17a76c5c7845bb8229af6771b0a61b0680f0c571508b515c
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,305093,0.14317460317460318,0.140739342177738,0.14317460317460315,0.0,457bdaa68a428e7d76ecce480816d76db69ba5a0660e700d191210e7849bba1d
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,330017,0.14285714285714285,0.13719741057051563,0.14285714285714285,0.009950248756218905,b3cffd8cf0e4bc2f581ae0c333a886cf20e0da95ee094836cd7af99e5a9fdcff
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,355031,0.13015873015873017,0.12459307888778459,0.13015873015873017,0.0,e38136b33a1954cd146d4f812106e07f845c5cd963dde73d49beea9aba9e41fb
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,380041,0.19365079365079366,0.18908492283251985,0.19365079365079366,0.08133971291866028,239ad7c986b8fef853d3a6e6407835642c3aac0af548363edce46fb020a2bf6b
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,405019,0.13428571428571429,0.1286750303377163,0.13428571428571429,0.0,bd689e3b0d3a7b2be34d036932181e3f5101d4d3dc0bc6cb8d1a5b9dcf68be19
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,430007,0.16285714285714287,0.1550183183327511,0.16285714285714287,0.0,4e2fb01349d3c2101cf32ea0bcef86960c09b8f07def0f0818bf0d96a7a4630b
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,455003,0.19047619047619047,0.18667233693085405,0.19047619047619047,0.010652463382157125,ee309b5d16d671877e4fe4bdce5105fb26933712bc3118fe6ecae073668dda46
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,480017,0.17587301587301588,0.17465077881818278,0.1758730158730159,0.07894736842105263,57a55f011c1333a3b64d2ce9129c8be8c3d8362a215c40f7da94e51b62b642e1
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,505027,0.16063492063492063,0.1603261822504914,0.16063492063492063,0.0,2719ecadd64dff44b1220c286befaa0bd40d268b5bc588d0785980404a776ff7
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,530017,0.14095238095238094,0.1312071328427052,0.14095238095238094,0.0,b31b94d7101f22c9f5d2a2d472cff1bd5451735c0a9fc98a60ea37d7ab6701dc
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,555029,0.13777777777777778,0.127178585789489,0.13777777777777778,0.00749063670411985,e971c764d522fa6e4b5affee23327a40908acc47f213877a78c08cd83e4e2d93
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,35,46,580031,0.17936507936507937,0.17211219751140736,0.17936507936507937,0.0,c9a99ea993cc08faffb5eb52b0f76f443464f89cb00daff1008f28cc3bfb6e2e
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,104729,0.1361904761904762,0.13932827946254092,0.1361904761904762,0.025157232704402517,174bd0fed4231809d51325c33d2cd93112aa541d4b69bf4dc8b988d01d3804b9
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,130363,0.146984126984127,0.14984128447790868,0.146984126984127,0.02434077079107505,86828682a7df2f922dd31c54a54211cc019a6211276de5926136415faf8443ac
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,155921,0.13555555555555557,0.1362839519732754,0.13555555555555557,0.0,4e953ddb65012bd69048e0d58e17384e56f82023d20a5c2b6f95ddf946b69e08
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,181081,0.146984126984127,0.14748792286245402,0.146984126984127,0.027777777777777776,807acbfe3e0371dbe6afcf6ccddc6fce906bff13f096125a078a4e226515c5d9
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,205439,0.13174603174603175,0.1364312034543884,0.13174603174603175,0.023692003948667325,f4e2b2861bb6582aaf7bcabae8801ca4ff010edb5d520677fbdc204c024aca98
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,230003,0.13206349206349208,0.13453281367295727,0.13206349206349205,0.024922118380062305,3e4fbea5b9bb1daa1ebed3bcaf24c364cb672f5e4e4ff0a91498ba1c0f1cdd87
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,254959,0.14634920634920634,0.14823056254783268,0.1463492063492063,0.024844720496894408,194c6c3f71a08e28503cc1f098b5ef693c14f25891956571d24c19ad1edddb9c
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,280001,0.14507936507936509,0.14821764921198266,0.14507936507936509,0.024922118380062305,f706b3fc38bd1e08198a3146199772e7ee7845602608731284b0c57df061937e
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,305093,0.13111111111111112,0.13186801603334647,0.13111111111111112,0.04895104895104895,c4d8d163b51fec8bd3472ecdeb5c4d4fe34330287f8692eeb738553881aad92a
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,330017,0.16285714285714287,0.165353986171579,0.16285714285714287,0.10305343511450382,291a153b1c21c55786a9a86725d31e6a08fbc90c7ade3194f5bbd0fb016315dc
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,355031,0.14444444444444443,0.1453820187116733,0.14444444444444443,0.029484029484029485,86dba3ba65c74da23897c18b54b695b88dfe809824d7d156b4d97e705b3c8cd3
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,380041,0.146984126984127,0.14998246732877293,0.146984126984127,0.024922118380062305,a445f31e4a909ec49099e4f6b47a238d9ec4e0632ec858862f5690c703e11568
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,405019,0.14539682539682539,0.15030269746812275,0.1453968253968254,0.024922118380062305,9ebfb644a3040e5819cbe5164303f337c9330bcfe01bed924d4d9e3f080ece89
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,430007,0.16476190476190475,0.16478261197618344,0.16476190476190475,0.10407239819004525,13d464d9f8391aa3e4d534adb517ae7c172288359abc2548dace46bbeedac7cd
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,455003,0.14444444444444443,0.14891234212760202,0.14444444444444443,0.024691358024691357,088e37b92e64a114921bd0a1799786eb997327f824542f30fba232683f14ed1d
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,480017,0.14412698412698413,0.14356673345717055,0.14412698412698413,0.10861865407319952,4f082c629bc938b94fdfd775117fe228c11c506978740a189ddda170b9e92567
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,505027,0.15587301587301589,0.15674723746085892,0.15587301587301589,0.10926365795724466,361c73fe1d2b67f0ad38a9a08c2df527ce37a9907f3dd987c3c3011bcd7ccbbc
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,530017,0.15619047619047619,0.15886786276258166,0.15619047619047619,0.09154228855721393,8f88c1626dd2f6c2885d47a27fc729d100fae4684cd6934bd5f0ea821b771a73
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,555029,0.14507936507936509,0.14948482669246993,0.14507936507936509,0.023809523809523808,772a2b1998b5cbc7d8a9a5a780ebab5f36716db4dc2c845522819c1e3ccfd5ba
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,42,580031,0.14285714285714285,0.14592861307499275,0.14285714285714285,0.029615004935834157,cd9ce2655f2d9ec0d9fcc11a34f16076e2edbcb8c4c2643fb60b427fd98785fa
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,104729,0.18761904761904763,0.18288597482912544,0.18761904761904763,0.0,62e43ed9f22ae9ad6cc5e2b3f956c5a79d340743316b553b750e25066df8f32b
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,130363,0.17206349206349206,0.16976150167235127,0.17206349206349206,0.0,9ee816fa62b05bb3ba0738272501827e9777d6bee7a2473cefcd366cc2093057
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,155921,0.1619047619047619,0.15528892765687036,0.1619047619047619,0.0,2c44ff30b4c2f72892baf9ca8e0c31e8fc6e8ae0bb7a187d6745dd51980ac75d
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,181081,0.1295238095238095,0.12192775429058024,0.12952380952380954,0.0,fe3dbf63dab0b4b933bc80b4bc5bc3b7e72645a1e0fdf9bba86c4a3b89335836
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,205439,0.18476190476190477,0.18191120434506192,0.18476190476190477,0.1038374717832957,af3df2ffe9fe067aa99f9913fadb9c79ca7cf69ee51997bb9d40d406ba97ee32
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,230003,0.14603174603174604,0.1417710664321802,0.146031746031746,0.03734439834024896,a2cd69902407d35bd42ee82f4d71893b1b7093b5cb8b01f91da6b341b12e09e9
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,254959,0.1546031746031746,0.1454186382257265,0.1546031746031746,0.0,fb09e0f03c34e0a31e6eca1d34daff97dcc8dc2caea918979c2fd9f0f6845555
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,280001,0.14888888888888888,0.13933894899369337,0.14888888888888888,0.0,b2faf11b9417f54bd6252f5f82a18cd3a0dcf5d8fc3446f20fbc955f22502b06
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,305093,0.16698412698412698,0.15653270098455938,0.166984126984127,0.0,8b94e143558614f747a497d0c203e605b41b9c8c36d1729da855df608ef105f1
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,330017,0.14222222222222222,0.13223095216513908,0.14222222222222222,0.0,b6810b887ee7b55402c99a92a941e7d11a9a3c614d188ed9f7343c3143e2dd12
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,355031,0.14253968253968255,0.14283768535099464,0.14253968253968255,0.0,fc4e9286c844f26e018eaffda0f27293da5ef69658ff5999bac82bcaddb15024
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,380041,0.1526984126984127,0.1433987599982487,0.15269841269841272,0.014580801944106925,aed50d1c1160ab03e462aab05863bd549939b5b4b7e99194422b6e7bb0107fe6
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,405019,0.15904761904761905,0.1517075660779866,0.15904761904761905,0.0,6f711d4ddabddeb6351d511f556fb1a9f30e1525d1fec354b1baff062f63da56
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,430007,0.14984126984126983,0.1392876053506697,0.14984126984126986,0.0,12ae156be4d56cf42cb4328a16ec0963abc719eef5242619ee192ac69a7a0c42
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,455003,0.1895238095238095,0.18783109068005222,0.1895238095238095,0.09850107066381156,9b7350d4d65681fc9d0d9013201e6b177bf84e82fdffdc84d1cd38f2f407087d
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,480017,0.14539682539682539,0.1315519240912412,0.1453968253968254,0.0,172fff4efc516c49b39e876249026a3318c42637e9782b1f4395a24cf62d6d1e
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,505027,0.14222222222222222,0.13603402465048603,0.14222222222222222,0.007001166861143524,8efd2162e8707b75de1569b245059ee903cba2e198c0e26fe8445c1dbc07472b
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,530017,0.14761904761904762,0.13056581067278225,0.1476190476190476,0.0,beffa7bf1cb77ce25a72a5534890cd3770dea37feba1ad7a73ebcb9908ebad7c
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,555029,0.16380952380952382,0.15617818511049725,0.1638095238095238,0.0,9e8e069347b47ad03f58a22a6d47ecaef513f20a982c524badafafe1fdc8cf29
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,43,580031,0.17396825396825397,0.1693545343130461,0.17396825396825394,0.0,c15165c8a9236939ace8b5e5195c9762680532940f1ff616a24fb27140dd0c7a
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,104729,0.11936507936507937,0.1183508558769095,0.11936507936507935,0.051407588739290085,ee488e57ed63f2e6f9905c8bc1a9fd6004bccd8ac5d411b753b63e195cea6e15
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,130363,0.12158730158730159,0.11871563117231636,0.12158730158730159,0.0024968789013732834,8aacde35868457d07c4defad25358e1db2f2553db18f1d5167510d45dc8d82ea
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,155921,0.11301587301587301,0.11057519503619649,0.11301587301587301,0.0024968789013732834,c365840e06a35616f5a7902a2ffdb91382278fcdd19ea91be08eac45890caac1
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,181081,0.11587301587301588,0.11327862056223371,0.11587301587301588,0.010624169986719787,11604a37e5eb95488dc1eb3a2cafbdfdcc641e968758d1aeeb30ab7b06748f1a
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,205439,0.11206349206349206,0.10929903885970672,0.11206349206349206,0.002352941176470588,4b20bdca8eee2b269c16b26ea55e75391a7b60b888db7f878d6ff090796ff47c
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,230003,0.13142857142857142,0.1255583554429149,0.13142857142857142,0.002677376171352075,b45967bf2db2669c6e379d5f1898038128a1403a8f65ad941093e27e08c979b3
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,254959,0.1292063492063492,0.12535403280526666,0.1292063492063492,0.0024968789013732834,89d2538ba8cc843fc1337da807058e16b919e5d68926a7b87e042d444cb3f8cf
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,280001,0.11333333333333333,0.10955968687201799,0.11333333333333333,0.002680965147453083,a3edbf99b0801e9f37245f6699b3dd49a1fa51ece652921deb75364994e37f42
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,305093,0.1292063492063492,0.12412993491096429,0.1292063492063492,0.0026560424966799467,9edc27f27549790921d8ecd432a06f591f6642817c6911fb2ef7035a7f417676
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,330017,0.1288888888888889,0.12579431414817174,0.1288888888888889,0.0023446658851113715,d2d122f72c9e6aee662d960e886057ea2cf8f10849fd4c2b27f8274cf656826c
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,355031,0.12,0.11553172288555724,0.12000000000000001,0.002840909090909091,31890b2dc09fe646afd76cc5e8701acedccb7f1ea6b77d5ef8a604d71920a641
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,380041,0.09873015873015872,0.09160691198182362,0.09873015873015874,0.0,12acb9d192b12df61a5ace2f0a22f5d6ccf45700c969ebfcd5c1ae7888052367
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,405019,0.12857142857142856,0.1225330645205478,0.1285714285714286,0.002506265664160401,d1cfc009ec7595c2c74339dd286832eacb0ebe8e2f4290e45045279721dd68b6
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,430007,0.11301587301587301,0.11245848815635576,0.11301587301587301,0.008639308855291577,f8a69612c5570a4d7f18790a6db6eedd6a0f5dbc0c03be52ea2b106c820d4f3c
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,455003,0.1434920634920635,0.13615246424484914,0.1434920634920635,0.0,976a5f654ea217f1eb43c7440abbd239021e8972402559a4503fc90c66310567
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,480017,0.14444444444444443,0.1381618948482713,0.14444444444444443,0.002506265664160401,1d8a7854952506d9b1d1238178bcef2f938951f76c767d1d464c1900c3ac0de8
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,505027,0.1292063492063492,0.12509587320389776,0.1292063492063492,0.007978723404255319,f7b8b1cc6087456cf257279d546fb13ecb92a66e1c1037d1bf602ddd72652214
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,530017,0.1307936507936508,0.12523682744849768,0.13079365079365077,0.010596026490066225,24e6b3a0e9a62e11ecb66bfc1b29b68f7974dbe3c9e16a5f92e90b5020ad0ce4
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,555029,0.146984126984127,0.14277045833891622,0.14698412698412697,0.0025,db036d40e350bbbc75e2cb6218e8060931834fbde587f29ed3d2b7d2d7941e67
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,44,580031,0.12984126984126984,0.1284330753047648,0.12984126984126984,0.006528835690968444,bb735088aaacae018f72e01dc7783894e6d975f1feb41bb69e7d8c47d33d9d6a
FULL_C1_ENCODER_FINETUNING_LINEAR_SOFTMAX,100,45,104729,0.0980952380952381,0.09460254241694722,0.0980952380952381,0.0,93476077414ab7384f86db32ce9dd63e4531426e2a045f88828968d279a49e0c
