budget,source_seed,support_seed,fold,support_rows,class_count_min,class_count_max,regularization_lambda,initial_support_cross_entropy,support_cross_entropy,proximal_penalty,initial_objective,final_objective,objective_reduction,gradient_inf_norm,optimizer_iterations,optimizer_function_evaluations,closure_evaluations,support_accuracy,support_macro_f1,support_worst_class_f1,weight_displacement_frobenius,bias_displacement_l2,anchor_head_sha256,adapted_head_sha256,optimizer_completed_finite
21,46,254959,2,21,3,3,100.0,2.982986635186922,1.6259496101947473,0.2652500462334279,2.982986635186922,1.8911996564281752,1.0917869787587469,2.102129914366077e-07,49,56,56,0.42857142857142855,0.41292517006802726,0.0,2.183471434459836,0.06558068799026771,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,ea7985092ff7f249fd98b00de4b8a15d652a4a1c9a53599e626dfef334845d57,True
35,46,254959,2,35,5,5,100.0,2.9785955957585895,1.8377518220672227,0.2145063110731891,2.9785955957585895,2.0522581331404117,0.9263374626181777,3.2970594742755266e-07,46,54,54,0.22857142857142856,0.23174603174603176,0.0,1.963650992763547,0.05516624715720474,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,b6b28bb627b50656c134b8f641fd8f0ae1ff8ed0e75fe15c4d01a61cfad7fd1c,True
50,46,254959,2,50,7,8,100.0,3.0476609623332833,1.8607948581981055,0.1986263447662132,3.0476609623332833,2.0594212029643186,0.9882397593689647,2.3096500488019311e-07,53,75,75,0.24,0.2377343244990304,0.13333333333333333,1.8896686930532243,0.04939810561848576,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,72c82ec9e192d904c01f6c0b21f6b69df598d8fe9d70854890c77f66f87bdb62,True
100,46,254959,2,100,14,15,100.0,3.038368629920107,1.8714629979011184,0.203943493275276,3.038368629920107,2.0754064911763943,0.9629621387437126,1.945430348274102e-07,42,47,47,0.26,0.26274542778302173,0.14814814814814814,1.9148237890558975,0.0489213745496944,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,3b56aca9c9e9302fbef97c7031abad6bb676f4d58f7c81f3f2147ea24cc2563e,True
200,46,254959,2,200,28,29,100.0,2.9923320749300713,1.8850474195952183,0.19964666773865047,2.9923320749300713,2.084694087333869,0.9076379875962024,1.8272123823714903e-07,43,50,50,0.225,0.22713611595560904,0.14545454545454545,1.8945532222026995,0.048079526408785,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,2f69a662b7cf3555943dea3d2e1e92bccd41afaf90c0f57b279535a8d81d4937,True
500,46,254959,2,500,71,72,100.0,3.013005805303784,1.8947014024295092,0.20816476188875152,3.013005805303784,2.102866164318261,0.9101396409855229,2.4591885078306674e-07,44,52,52,0.22,0.22546346894291294,0.14705882352941177,1.9346256076583763,0.04591105064247372,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,c7b2f291aab4ada84294ffb65824d79aecf4707306e2919853f5f9b3738c2475,True
7,46,280001,2,7,1,1,100.0,3.1732711767588713,1.079761446880861,0.5244276291184777,3.1732711767588713,1.6041890759993387,1.5690821007595326,2.0124702193938249e-07,45,52,52,1.0,1.0,1.0,3.0714352741853967,0.027173596211986402,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,8c5c97b01a77b35c8caed21072031fd0a9f8b1e87be0d1268d8bedcefb34df4b,True
10,46,280001,2,10,1,2,100.0,3.3255248841500937,1.1579063963053415,0.4383891727365702,3.3255248841500937,1.5962955690419118,1.729229315108182,1.0455995008880337e-07,51,55,55,0.7,0.6142857142857142,0.0,2.8080601824213933,0.03767266157878013,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,7951639a0e5ca15b3018626b95ee4d00fe001211e0c4fc56226924d8aaa8db4d,True
20,46,280001,2,20,2,3,100.0,3.1265966236683616,1.6015329132583964,0.35221388740246323,3.1265966236683616,1.9537468006608596,1.172849823007502,1.5694894468613885e-07,54,67,67,0.55,0.5213151927437641,0.0,2.5167517658835603,0.04783704936860497,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,a123f2c49a6cf8aa7c10931c1efc423fd3e7db46d59d621bcf697c0d20ea1dd6,True
21,46,280001,2,21,3,3,100.0,3.036174068364891,1.6394247997839368,0.34281223557159435,3.036174068364891,1.9822370353555312,1.0539370330093598,4.3084267369909723e-07,61,90,90,0.47619047619047616,0.4744897959183674,0.0,2.482984514465993,0.044497402789994416,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,85fa9ce34703164a7ab474d2d3f3bd0b1686c4431962a6246f5710028cc9b1eb,True
35,46,280001,2,35,5,5,100.0,2.8603050691683305,1.7640041142496117,0.21413399293512544,2.8603050691683305,1.978138107184737,0.8821669619835935,1.5106878412454727e-07,45,52,52,0.2571428571428571,0.2784786641929499,0.13333333333333333,1.9621238042072302,0.04838088327276879,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,27eb1891a26b8502b3d1d11fb9ebfc2e0fc5f724298ccee174191515ccba9555,True
50,46,280001,2,50,7,8,100.0,3.0527190762441325,1.8672201494492608,0.23078202903172002,3.0527190762441325,2.098002178480981,0.9547168977631517,2.7151219684790756e-07,50,58,58,0.24,0.23846629560915275,0.14285714285714285,2.0371385825431427,0.04283804144400952,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,108e36e5101029e648433f45e0ef762eae28dd06be0df93b2f9f5f096242fd4a,True
100,46,280001,2,100,14,15,100.0,3.035955452526233,1.8678976808275554,0.2220592081556755,3.035955452526233,2.089956888983231,0.9459985635430019,2.504331581536928e-07,44,51,51,0.21,0.21169333238298751,0.0,1.9982049107723145,0.04496987086938582,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,5c41efd540bf8555e7b9b1ba6884764983582578bb5a3bedadcb3c9e2480ef59,True
200,46,280001,2,200,28,29,100.0,2.991102929658914,1.8700794742722124,0.21091693717544038,2.991102929658914,2.0809964114476527,0.9101065182112613,2.0003545776747789e-07,43,48,48,0.23,0.2374587338815862,0.1016949152542373,1.9473701273834532,0.04631724042648855,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,ba16980f131757fcf95cd1c96ee45b68cfba44fc35f12708b2dd66b6a5a23384,True
500,46,280001,2,500,71,72,100.0,3.007752814510452,1.8869936501642248,0.20832315776846438,3.007752814510452,2.095316807932689,0.9124360065777628,1.852611963063227e-07,43,48,48,0.218,0.22181190806563458,0.12598425196850394,1.9353731045393356,0.04543736876676014,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,7741dc92a56e807be820fbca8ff3e216bfed5b9215fd459c9f05158394ff5e11,True
7,46,305093,2,7,1,1,100.0,2.482935117033705,1.03851560248296,0.41487688171500525,2.482935117033705,1.4533924841979653,1.0295426328357395,2.1309909602196253e-07,42,49,49,1.0,1.0,1.0,2.7311991934743074,0.06469982703405523,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,3ab1fac320dfb783d827b39dd72766796010d67c9184a7b8be317607cd757bcc,True
10,46,305093,2,10,1,2,100.0,2.6196529143945577,1.2015832556572943,0.35463069147206544,2.6196529143945577,1.5562139471293597,1.063438967265198,3.308335972118659e-07,44,49,49,0.6,0.4238095238095238,0.0,2.5246271576485704,0.07787075475271009,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,e56698e8a3f1985c9a4a4c6ec888f55559ba9fa2a4ddc8a84831b1f8b2bfe459,True
20,46,305093,2,20,2,3,100.0,2.7544969230168843,1.6543230867351357,0.2881172675407304,2.7544969230168843,1.9424403542758661,0.8120565687410182,3.1011740949087735e-07,44,58,58,0.3,0.32063492063492066,0.0,2.275924798772665,0.05827480921755935,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,01e17edb8961c56d4bf635d90c2a2ee53328edb4b0b587a523086a6d47f95241,True
21,46,305093,2,21,3,3,100.0,2.809186970429521,1.6927317088721936,0.2801562477757561,2.809186970429521,1.9728879566479498,0.8362990137815713,1.7051174299766159e-07,44,51,51,0.2857142857142857,0.29795918367346935,0.0,2.244274044600424,0.056964113428574895,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,eaf81306ee164aa0e95e571efc4f8479856da6dc5bfb2826d4ad9071525785be,True
35,46,305093,2,35,5,5,100.0,2.9799596602299965,1.8374691093536244,0.21473610154088463,2.9799596602299965,2.052205210894509,0.9277544493354877,5.234977858408624e-07,59,72,72,0.22857142857142856,0.23174603174603176,0.0,1.9647213663034553,0.05451990013929647,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,b0b4a4c3a21828bcb474df0dfd1f4540a51624a5bc6e1b991c9b83905872ddb7,True
50,46,305093,2,50,7,8,100.0,2.953920367075853,1.8502886536624883,0.20297989906598252,2.953920367075853,2.0532685527284706,0.9006518143473823,2.1279613241333498e-07,43,47,47,0.26,0.2679510965225251,0.13333333333333333,1.910217031546048,0.05176172899382944,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,2b5e1460dee9108be4ad76d9da651a96c261f82a197191022ff3479cc99453d3,True
100,46,305093,2,100,14,15,100.0,2.9199043538026053,1.8716894843318785,0.1973407461882429,2.9199043538026053,2.0690302305201214,0.8508741232824839,2.739814072318103e-07,49,68,68,0.27,0.27508356508356513,0.16,1.8835436995627595,0.04922556006716669,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,edf83e11d779a6b66de1fcff58428428069dedd9a9a0631a4c00a995a72fbb05,True
200,46,305093,2,200,28,29,100.0,3.0000007139897145,1.8778041472178106,0.20792252441606587,3.0000007139897145,2.0857266716338767,0.9142740423558378,3.045921891688119e-07,55,79,79,0.225,0.23176524452478584,0.1509433962264151,1.9334361753852263,0.048484739421518555,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,fa627b9493590b6767ccd833590fe7765c23ebdeafca1b0eb9f11a85b668d303,True
500,46,305093,2,500,71,72,100.0,3.0006942488325894,1.8782136146548931,0.20746171496951887,3.0006942488325894,2.085675329624412,0.9150189192081775,5.982411817838373e-07,54,60,60,0.23,0.2374257647936026,0.16296296296296298,1.9312962878101467,0.04827940546851797,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,0696aa328b48698f1f663190f33d811aea1c16f1abe3cf11c2a64be1442c49e6,True
7,46,330017,2,7,1,1,100.0,3.026999957113181,0.8847378715563875,0.379226563229343,3.026999957113181,1.2639644347857306,1.7630355223274505,2.62789780497083e-07,40,44,44,1.0,1.0,1.0,2.610253038330411,0.09415385484799974,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,e81937917565cb3e8652421d695b62e1ceaaa36148ab03d36914ff8dfa21e551,True
10,46,330017,2,10,1,2,100.0,2.7609219771050904,1.0498661452065992,0.34152343653389855,2.7609219771050904,1.3913895817404978,1.3695323953645926,1.258965228317921e-07,42,47,47,0.9,0.8095238095238094,0.0,2.4768901426930303,0.09498338946855771,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,bfb5ce4a7ee260e3ec9faa2ff67b003428c4d7e1b350aebb27c9226e748883d5,True
20,46,330017,2,20,2,3,100.0,2.9031619690379724,1.589325035300521,0.2754814636690879,2.9031619690379724,1.864806498969609,1.0383554700683635,1.2054292217945198e-07,40,47,47,0.5,0.5281179138321995,0.2857142857142857,2.2249801915399288,0.07331219995220362,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,19bb48dd4af021498167092a99dadf10e2c9742be9be5c313d8595696057b90a,True
21,46,330017,2,21,3,3,100.0,3.0382149753706105,1.6119869534356757,0.28209720945345707,3.0382149753706105,1.8940841628891327,1.1441308124814777,3.6329414669633575e-07,47,65,65,0.47619047619047616,0.4795918367346938,0.2857142857142857,2.2516128329476537,0.07189192286434604,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,27541defca800dbab888b2c72b68aeaa752827333e4815d53b5f0f676725e4be,True
35,46,330017,2,35,5,5,100.0,3.1456145403429767,1.8184472882924496,0.25436431710304647,3.1456145403429767,2.072811605395496,1.0728029349474806,2.2757153839494948e-07,46,53,53,0.3142857142857143,0.3096784168212739,0.25,2.1384825572402306,0.053911196082891896,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,97dd4f0c640b88a0f3fc4f3d3acdae9128a1f4d8249bdfb1af62c8a9291374e7,True
50,46,330017,2,50,7,8,100.0,2.956847849375472,1.8085373567646976,0.20921618355110932,2.956847849375472,2.017753540315807,0.9390943090596648,3.2751629430683923e-07,46,53,53,0.28,0.284175465057818,0.11764705882352941,1.9393873407118398,0.05075317498558642,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,106e42d0d45f344d807bd00f524cb16993df4c5809aefafefce0f998bf13af7e,True
100,46,330017,2,100,14,15,100.0,2.97275589769017,1.8522335714941807,0.20719410635479604,2.97275589769017,2.059427677848977,0.9133282198411932,2.0203214663727653e-07,44,51,51,0.23,0.23438084960614988,0.14285714285714285,1.9300174274617956,0.04954495954720155,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,062027a40468debe57a4328897428e9edea40c9ee0eec095ea85d3d39449cc01,True
200,46,330017,2,200,28,29,100.0,3.0425084700924883,1.893546286737779,0.21669913944817662,3.0425084700924883,2.110245426185956,0.9322630439065325,3.761876317203393e-07,53,75,75,0.23,0.2358060609274138,0.14814814814814814,1.973918073523255,0.045441805542236736,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,894ac1fe9a197322282265ab272b4632b7ceb9e2fb252efce4121fc1f127058d,True
500,46,330017,2,500,71,72,100.0,3.031719515567055,1.8970999440287026,0.2111359790154099,3.031719515567055,2.1082359230441123,0.9234835925229428,1.813728377524017e-07,52,72,72,0.216,0.2191276233770155,0.13533834586466165,1.9483840103389458,0.04621699625407474,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,ddd24a73aa3efe89b74ae637630578d62f2f94814647b3acbd5027281efa1d1c,True
7,46,355031,2,7,1,1,100.0,3.02385647389602,0.8845815372963121,0.378199149001077,3.02385647389602,1.262780686297389,1.7610757875986311,3.2109453818127826e-07,39,49,49,1.0,1.0,1.0,2.606697296631795,0.0945086993978017,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,834b617358b114a4af0025d9fbbaca5dbff95cbd0f655e5129568307b0cb58c9,True
10,46,355031,2,10,1,2,100.0,3.2210256734237364,0.9831826708901898,0.33883416232417934,3.2210256734237364,1.3220168332143691,1.8990088402093672,1.5841823959410195e-07,38,45,45,1.0,1.0,1.0,2.4672341235525126,0.09155522808694361,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,0b129665fd4d5554494632ee6d446a27a2c8f6ac94923e8f23bb020cfd35c04c,True
20,46,355031,2,20,2,3,100.0,3.287338160725729,1.60969963153592,0.2958439124018745,3.287338160725729,1.9055435439377946,1.3817946167879342,3.8032421456266063e-07,51,62,62,0.4,0.43095238095238103,0.0,2.3062371186417425,0.059180543329324466,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,baaca3f548793addf5d563b54bbc96ef24a480a1d00662be0c1b96a7b7d12644,True
21,46,355031,2,21,3,3,100.0,3.236549142124818,1.6787226546170537,0.3136400908586935,3.236549142124818,1.9923627454757473,1.2441863966490705,1.1928298084343258e-07,48,54,54,0.38095238095238093,0.40986394557823125,0.0,2.3748900939188533,0.047773176092796854,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,1b4790b1150f43bcdfc8bce7b20793288907d7a84346b63de9ff818805325655,True
35,46,355031,2,35,5,5,100.0,3.190944431354718,1.8790982821839595,0.251973860329336,3.190944431354718,2.1310721425132955,1.0598722888414227,2.2125027561914132e-07,47,55,55,0.22857142857142856,0.23344988344988346,0.15384615384615385,2.1284855143016737,0.050588167912027374,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,92ff5a944b73b569eaebbfc043e493f29600e2cb62052657b11ca3c5aad916f8,True
50,46,355031,2,50,7,8,100.0,3.0325616660638377,1.8475603131355545,0.20354059559807305,3.0325616660638377,2.0511009087336274,0.9814607573302103,2.3463024783308695e-07,43,48,48,0.22,0.2267823446394875,0.1111111111111111,1.912902141760967,0.050007108051156005,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,8c79b95c6ed080961df8ca2596919ceeaaf3f40c21b8bf9f938cac9b5b80b144,True
100,46,355031,2,100,14,15,100.0,3.0635285536638612,1.8673244232488144,0.214305939920027,3.0635285536638612,2.0816303631688413,0.9818981904950199,2.770690678815385e-07,45,54,54,0.21,0.22073913290120314,0.11428571428571428,1.9629167215050876,0.04818509725011514,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,7afce7a3696c556704ed309c03a311102e6e7528e46d92bc11531aa57f6bf677,True
200,46,355031,2,200,28,29,100.0,3.063784775014937,1.8932253311073588,0.21920212267146374,3.063784775014937,2.1124274537788224,0.9513573212361148,1.801273323363134e-07,46,63,63,0.17,0.17658542161322857,0.028985507246376812,1.9853259114063173,0.043900026859980706,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,3ffe2de13c90fa2cc7f332606e6d749026ae792f58680e61870331a5ebd5458b,True
500,46,355031,2,500,71,72,100.0,3.0214010697913216,1.888472335422728,0.2124125984255178,3.0214010697913216,2.1008849338482456,0.920516135943076,3.654535785484192e-07,42,47,47,0.214,0.21959123573129682,0.14814814814814814,1.9542942696995438,0.045128185146229106,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,7aec5a91034312aa52a9f296e3244a285b96385b09566d52a15af69a43815793,True
7,46,380041,2,7,1,1,100.0,3.0250041528155727,0.8859594625804538,0.379775036572277,3.0250041528155727,1.2657344991527308,1.7592696536628418,1.93579166151564e-07,41,45,45,1.0,1.0,1.0,2.612180646363536,0.09308694161396734,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,8fb6aac0aa4c794fb6f205d29959d620b83d6cc30540920d29271d8fa7eb30de,True
10,46,380041,2,10,1,2,100.0,3.2274012888850097,1.120289576689419,0.3906725471070211,3.2274012888850097,1.5109621237964401,1.7164391650885695,2.6151655743711366e-07,42,49,49,0.9,0.9238095238095239,0.6666666666666666,2.649694698925664,0.08554019488253768,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,a17abfa63c3d783375d232c65ff0a9c8f61211cdd9b1e32d53a9bf045bd7a860,True
20,46,380041,2,20,2,3,100.0,2.8055550506506615,1.5344197577538101,0.26229339887684744,2.8055550506506615,1.7967131566306576,1.008841894020004,2.875483778672777e-07,47,55,55,0.4,0.4289115646258503,0.0,2.171774562411556,0.04531551452404138,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,a78013fda5a1009ed86f6b1e39bf0b8b790f8f7f4c42777533b6182bbb13c061,True
21,46,380041,2,21,3,3,100.0,2.792118554731203,1.5738685981158478,0.2568508102352613,2.792118554731203,1.8307194083511091,0.9613991463800939,7.756311605905397e-07,50,58,58,0.38095238095238093,0.3908163265306122,0.0,2.1491711169389447,0.04253923186611436,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,05c87712f0808257a65aa428fed1d303c7f00a0a9acca047031f4c614c269b27,True
35,46,380041,2,35,5,5,100.0,2.9244611264605225,1.8205013360051017,0.21671865545027846,2.9244611264605225,2.0372199914553804,0.8872411350051421,2.83687061449411e-07,44,50,50,0.22857142857142856,0.23583797155225725,0.16666666666666666,1.9740333044970053,0.04428458295097104,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,2cc148d931bdad91b69d46ac3d1007d4bf2619ff445dbed76d905a78ff13d41b,True
50,46,380041,2,50,7,8,100.0,3.035453534695815,1.8406459077670942,0.20897162203117067,3.035453534695815,2.049617529798265,0.9858360048975503,1.6403646404400396e-07,42,48,48,0.22,0.2245475113122172,0.11764705882352941,1.9383337008293522,0.04755990506663034,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,2725cc744ef16550067ef892d5d4ec1353335201483a08113141816c07cc13c4,True
100,46,380041,2,100,14,15,100.0,3.0043810976192957,1.868123082283485,0.20721627354449504,3.0043810976192957,2.07533935582798,0.9290417417913157,2.934720356902176e-07,51,68,68,0.22,0.22819082590421,0.0,1.930338886341731,0.04015650560534423,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,b031aa0fa81d969cc94b42e372d254d755bb97efeb895cd4aa9533c9d4798b09,True
200,46,380041,2,200,28,29,100.0,3.010949787558851,1.8873889147111325,0.2102679830238276,3.010949787558851,2.09765689773496,0.9132928898238912,2.424788337772641e-07,51,72,72,0.195,0.20181907307062516,0.029850746268656716,1.9444314155891622,0.043674760086197334,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,69855a2a30c1c79311e348a21a5e892dad7c080d5fc0b928a40093009c3b023c,True
500,46,380041,2,500,71,72,100.0,3.011558960557573,1.891267405037746,0.20956175393314927,3.011558960557573,2.100829158970895,0.9107298015866778,1.557291287365009e-07,45,53,53,0.224,0.22906587868400807,0.15286624203821655,1.9411413908741901,0.04456516456124891,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,b7c595359e1023a8d8f3c0d31c0ad17ba6005d6079eb4353d1bfd84b866872f1,True
7,46,405019,2,7,1,1,100.0,3.453649229906403,1.0915723378350752,0.5655650085614117,3.453649229906403,1.657137346396487,1.7965118835099163,2.7581290173647743e-07,61,90,90,0.8571428571428571,0.8095238095238095,0.0,3.188958564947598,0.07111803615926919,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,c2a72499f12df8ebc11e25b9b647bf6efd6da415485ba8acece11d0f69c3d4ae,True
10,46,405019,2,10,1,2,100.0,3.2502790064877294,1.2913953582362026,0.42590084239544207,3.2502790064877294,1.7172962006316446,1.5329828058560848,4.566440293500562e-07,59,69,69,0.7,0.48571428571428577,0.0,2.767442832708522,0.0567126298476351,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,2c49608cc8ee91f84ec434c715341ce60ed9dbec493d716ec58846c1f2617a9c,True
20,46,405019,2,20,2,3,100.0,3.054654715995208,1.608627581951368,0.2975520070182965,3.054654715995208,1.9061795889696644,1.1484751270255438,2.948960408435952e-07,53,61,61,0.45,0.4095238095238095,0.0,2.312562205157261,0.07082833851884082,2456d61b8f8629f5054ce49c971e64c9e937bbd7010e8f2c9b4a6b5941b9466e,0d5fd7c22c49905cea2909dd210e5628f5ddd246c3fc7df5438728085258a584,True
