budget,source_seed,support_seed,fold,prediction_sha256,access_sequence,passed
50,42,355031,0,b9648cc1ac6c435510f2a8daa02c4e9b33da6bb0be90e97ad22aa178aab3ebdd,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,42,355031,0,481952ab1132e010fe3254418c538bd02e7dcfe918e521829607175b578e9e7b,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,42,355031,0,b1ab7e98f39f9d0f078eb7aef5b89225da95dbf018142fd8ededebc35795015d,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,42,355031,0,cdf5e50e7f50927226cb6b9789f930b09a3307746db7e06b2622cc5d13bd8836,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,42,380041,0,07da4acf4a8714d248fce2abd8a49f730d7510fa4826d920164129af2619932a,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,42,380041,0,fb807ce16b7395009bbb45fbedf330094e5f58087b562e3d2f06457d5ca5af41,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,42,380041,0,0f8907866833e795d214814926f79c4b88380ac39fa6f92c06b11a93b4efe1be,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,42,380041,0,c9ab87d927b9b7989d75b12c5589069e0ce57190f41817819749e8ad4196333c,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,42,380041,0,2d0bfaec9b08d4ea6afbe2b332da16a4741c50c38a20bc2550df58b271894797,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,42,380041,0,0db71fcca7efdfb2826889e6c4a5127ed13e65a4b865279767fc1328529350ce,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,42,380041,0,158ded5a3c8aa77fe0b5a21a221b4b974c1d685fdfdb66b8126be208e4b564d9,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,42,380041,0,f6ffc8a585c28387cdd9dc13212f59018fde9e7b0a264da043b4d22cba9e608e,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,42,380041,0,9fc3249aa1183b4ca90f8742c217d31262b0b911c4d20d3da2cce9da1df5bac5,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,42,405019,0,4f3be7afad098a2c2bf02383a67b76eb7a1855bf740534c53231688a1a21e8de,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,42,405019,0,a797fbd00aa2992546137bd24a2d01592cc8f507a13f73d6d5ffe74707b418d6,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,42,405019,0,1a719e57b69e9f3c20ecbdb19f6835849c26b5c01b1117eb3d09821331eec3f3,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,42,405019,0,d49b57039920e937add8137d215a58dd5b56b40e79fed188450099e09e8c55bf,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,42,405019,0,7f3caa14060b0f64d5f51dbd6ffe92c8236de747304b04236b1fb2ab7ce5c493,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,42,405019,0,3f963a387c5a15fc816fe23387dd11196d60dce553f776591b0cecf0ed96593f,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,42,405019,0,46e8748115a2abac599df5b5d4bd8070f7b530d91f526c566ec7d3c2282960d6,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,42,405019,0,89d59157bc2c871ff5fa3a29b534434ca024b7dec820623f30c4cfe3d3d13a63,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,42,405019,0,e1f99fcdc8571017b7dc11ce0c34e3927627e3c236ba573fb00dda472ea071c7,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,42,430007,0,34eab0f314007644edb98c489a88084b94fbe22e6e5fcfe3908c2c3310b41867,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,42,430007,0,1d5f74d1e350653e43de6c45bf899974b125b2ef2c4eaea905e3868c7abf81c6,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,42,430007,0,45cb81e03f9d2a5b833b3afbc796c7d31c11052c313f2a2a9a48581011bd427f,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,42,430007,0,b54468f5df85008989541cd8e126a607b1719daeceb02d7b8d0d036cd015867f,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,42,430007,0,76390c68e70652db545ef01c61b0e694a53968445c39f0981b40ab6643471017,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,42,430007,0,e0bcb564de7b9e7a24a97c4cea4fb260f51cf7752ae2d4b51fbe2feb7cbba309,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,42,430007,0,7ad6f68c507968e44b215d9be5c42f6564b3bbdff4ce1bed48a4f9cea0e2f5f1,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,42,430007,0,0916513e9b1a1e70976898c37b821ad7830583fab6321b4991a2ed828b55adf0,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,42,430007,0,934becd5f53bcbb11baf6221d3fab4ef727f53fed7785d1b32d9848cee5a2f8e,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,42,455003,0,0af6fdf4cd28002527506bf99ea7aa3703534d53f1b4a89261fd34fc3a3b18bc,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,42,455003,0,6b7b01d0cc347460d9c55835487b7430d48b9b8dda543a9678e48a52977d43d9,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,42,455003,0,b2c15fef39f4e3919e6ca1b819a0a9705d3594b7e8c6f654acd295720a00d822,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,42,455003,0,d49b57039920e937add8137d215a58dd5b56b40e79fed188450099e09e8c55bf,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,42,455003,0,24f2a10e1c716c5e59527d6e75ccab2467f8b7412bca7bcdc1a0700aded72870,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,42,455003,0,31a7525e447bfc82e9b31ebeac23b21d326e229bfc4c39dd2693efb92f1f7553,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,42,455003,0,40058105c548aa4b07a748b38557ce0cfb31c13026e95825b520e17522783c47,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,42,455003,0,086cdc5b2691b99961b83d7bef6917c60f5589ef01a19589b14b9c4c97818017,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,42,455003,0,14e97a41fccdc50470c286cf9a011a8be2f7569175e8ae103cb9275badb8b2f2,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,42,480017,0,36346adbb59eef9d1f947524d534c52deb8a031c1a1afa948d33bf80d3199be0,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,42,480017,0,c918e536f1107b8e14bf45b4a781cffd0b24476eedb47f3fa830165d805e3afc,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,42,480017,0,11c1f24ea447d820543754b2f856f4dde225f208b38dc49056817455a1bf28d5,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,42,480017,0,8930efbf6f17af7a1d03720dd11193803444a681fcdbef38a675ebc51429b1da,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,42,480017,0,eef5bf8a0f95e7a9fd2dd51ababb28fbaf48fa8ef96a8e3093a8e3b9bde67f80,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,42,480017,0,c56bc44cd0cae990f60bcd933723fc4b39a5fa389586ee5970bc03ea479c19c8,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,42,480017,0,096967be950376a29ce4c3bf98cae55ae8e258d9cf24310e7fcb390ee54ac351,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,42,480017,0,e964036c64301de861d6b4d342ba3df9510715be047593d334a89333e1df89e7,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,42,480017,0,172c43118402eca2e998724c6977ff78a5e0eda9a5620d876a7c018c6ec0e39c,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,42,505027,0,ab72dfb25964d33f7d3ac64c2c7284a79fe022a19aaf9640cfb12dd5bdd0559f,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,42,505027,0,b69d59feb5bfb8f0a748d2f190f8a248e91c9ad0da3d94907f1df69deb1b2a65,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,42,505027,0,6dced64512bbdc3460f49d353dba95d8f0b919075e1215f221502b7fe72cb68f,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,42,505027,0,47587d73fd10866ba2b2db1823526fc18fa299c2fbb46af4392c876dcbe95ad8,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,42,505027,0,f5ad2c04f1fc78a38453b86c5289be2e41208f5bfb99edf98e53b82f21b3856a,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,42,505027,0,383e29e38873ccda5dc9d59b3da4bf3f2b8de76c932522cac5429ce43a4fba22,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,42,505027,0,1dcafb943cc3e218f28571c203bf989e6ed6e377e6aa26ff0ecf2e375c7accd9,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,42,505027,0,67f303e18da368334c7bd232b801df275964f61db1ca5ab270b54aca1bc1a6c8,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,42,505027,0,f98fc8041e8da7b0f235a9d03839380b89154871d12346f94b4892b5934731cd,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,42,530017,0,ecab4f1d7a62ef4e651196230f8c9b28393c0414a328123df8d059b2eca38fc5,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,42,530017,0,b98bfd9bc0fc31cdade9e59b6a37e54ca78864f3510e37a43b2723e49cb7aeb1,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,42,530017,0,81eae2ef1ae23ec517f0144f53d5d4c41be1a20fe526a44a373e6681573032dc,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,42,530017,0,7a41f0676ef8f379f7d8c89a3067ba340c099d0c28f5852b174ac1ba72f7a6fe,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,42,530017,0,842323925212c604a561c37e4e6893c07f56edfa7e238ea09339a64b0e11842e,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,42,530017,0,0cf9ee37d5126a372becc439be8a107db7fd692c9abd43b847541c4f0698c4c8,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,42,530017,0,b34d784eece9ca06c3962473f3684e55e05f3d4c94d566f57eb56c8332f711f8,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,42,530017,0,8c15e522c099e36dfefe4cec8c81260d9c44ddcb643196c927af0d6ce7799070,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,42,530017,0,486ba0ad68198cd2f3514746743b7fcb09dab08dddbf014e4406f3ce914592da,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,42,555029,0,730070e1396a9ca7cfdf23e58438d4e6b2a6c4d0f0ba3387d7b941f01986f3ed,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,42,555029,0,33f4c1ac21127b58497bdca485a4950b4b2fa8b8a4d63179fa5808c2ac7390bc,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,42,555029,0,b662f20210f4589b3226d71a0f4d43f9cc17075c0945c9319d1d6865e29decf5,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,42,555029,0,8140b85af8b782bf4f34e927a6ceb29e1431ecb2d8467eccaadd5e02f6274fad,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,42,555029,0,a95bb6360e7393e625a3d68e582db802ff26663735f58a3cf1e78b7d8c1551cc,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,42,555029,0,56d0f330b237bb88dbe5a25303a560937fede68895c822bf09cef9e1ec5fdf3a,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,42,555029,0,9b2b64ad20647d6a173b78a91394a0dc259ed66d8ae3389e7bee648098d13517,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,42,555029,0,ef8a2205e56d07d17c141bae73d8d2c2a5a2888748d21552632f5e7db1770bb4,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,42,555029,0,486ba0ad68198cd2f3514746743b7fcb09dab08dddbf014e4406f3ce914592da,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,42,580031,0,42918c04df5e0cc4a9f6c32bb4be995fcb52945ecfe3ac33df0b205e3ae8d603,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,42,580031,0,08f4c70af94208851a871f504803e77bf0df6eb5a0db04bb8021315a0b016bed,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,42,580031,0,b8db59cc442759c4dfba43cfe152a47a3d0d91f703394b1a90e759a0baf5ea0a,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,42,580031,0,0a603ae5bd43fca9f4fde2fc0beb185998eb2cd1cb0bd8e5e79db88b22dfc40a,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,42,580031,0,8944a129cfd5ee73c96e07e78bc6bc64483e7ddfc6f5b150c70b23d537b042a6,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,42,580031,0,d934eb76410154b5b566f62ac82d60064bb04cfedff0deae4bdc2f6a1508713b,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,42,580031,0,07e28faf666dcdee845a92a66006cfa55f2bebcc95591e8a1232fc21a9f1e501,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,42,580031,0,0916513e9b1a1e70976898c37b821ad7830583fab6321b4991a2ed828b55adf0,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,42,580031,0,cdf5e50e7f50927226cb6b9789f930b09a3307746db7e06b2622cc5d13bd8836,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
0,42,,1,352284f5328fa9357efcfdb8c9c9e0f4a2dc0b67e470a2ca7c93a1efd328cf9e,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,42,104729,1,ec2dd92e739f7162aa01e3550bad6512ad19bff03c6b3cd464600ecc7f8a596f,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,42,104729,1,99316dc2727db36abebe8652866d08ef0783875d2815ac6d1e5349d7fcabb4cd,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,42,104729,1,32c67c6e6bb2d29664e8b2308ad9458ec92a25d56d12c4c3c71d64defc030fa2,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,42,104729,1,b406eec04ff6046a50cbe993be8131b2a19961f6f5f973f75816bdf72e711696,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,42,104729,1,969b7a4dc9f9bd35e5fc1565b0df40aa68ac27159026f043f9e214473174e3ae,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,42,104729,1,f2e1ba207b313bd7d9d3137ba237be54adfc503565da1aba6144a9af6420179a,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,42,104729,1,8ea726b2fdd47eb8d3e65d28c339f01d6a01763fdd454b43be3e6206408d30a0,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,42,104729,1,5233c6efc5bb36ebb6f889a3765f2b09aaae46bbe2f85f9ebe1752b699133535,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,42,104729,1,5233c6efc5bb36ebb6f889a3765f2b09aaae46bbe2f85f9ebe1752b699133535,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,42,130363,1,8ec8ec8ae5cc505d68236f2fad441304f936fa9c0973a3736bc786afe50fec18,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
